age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,deposit,Target
47.0,admin,single,5.0,no,yes,no,cellular,jun,wed,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
23.0,student,single,3.0,no,no,no,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
24.0,services,single,3.0,no,no,no,cellular,jun,wed,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
54.0,management,married,5.0,no,yes,no,cellular,jun,wed,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,services,single,3.0,no,yes,yes,cellular,jun,wed,2.0,Never,2.0,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
56.0,management,married,5.0,no,yes,no,cellular,jun,wed,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
25.0,technician,single,5.0,no,yes,yes,cellular,jun,wed,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
30.0,admin,single,5.0,no,no,no,cellular,jun,wed,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
54.0,admin,married,5.0,no,no,no,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
40.0,entrepreneur,married,2.0,no,no,no,cellular,jun,wed,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
29.0,services,single,3.0,no,no,no,cellular,jun,wed,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
27.0,blue-collar,single,2.0,no,yes,no,cellular,jun,wed,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
57.0,housemaid,divorced,3.0,no,no,yes,telephone,jun,wed,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
69.0,entrepreneur,married,3.0,no,no,no,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
30.0,admin,single,5.0,no,yes,no,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
69.0,entrepreneur,married,3.0,no,no,no,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
69.0,entrepreneur,married,3.0,no,yes,no,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
31.0,admin,married,3.0,no,no,no,cellular,jun,wed,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,technician,married,5.0,no,no,no,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
26.0,admin,single,5.0,no,yes,no,cellular,jun,wed,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
35.0,admin,single,5.0,no,yes,no,cellular,jun,wed,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
52.0,admin,married,5.0,no,yes,yes,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
54.0,admin,single,3.0,no,no,no,cellular,jun,wed,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
33.0,technician,single,5.0,no,yes,yes,cellular,jun,wed,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
25.0,technician,married,4.0,no,no,no,cellular,jun,wed,3.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
33.0,management,divorced,5.0,no,yes,no,cellular,jun,wed,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
21.0,student,single,3.0,no,no,no,cellular,jun,wed,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
33.0,management,divorced,5.0,no,yes,no,cellular,jun,wed,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
56.0,management,married,5.0,no,yes,no,telephone,jun,wed,5.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
35.0,admin,married,5.0,no,no,no,cellular,jun,thu,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
25.0,unemployed,married,3.0,no,no,no,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
53.0,blue-collar,married,2.0,no,yes,no,cellular,jun,thu,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
51.0,unemployed,married,2.0,no,yes,no,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
51.0,unemployed,married,2.0,no,no,no,cellular,jun,thu,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
45.0,admin,single,5.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
53.0,housemaid,married,3.0,no,yes,no,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
30.0,admin,single,5.0,no,yes,no,cellular,jun,thu,1.0,Yes,2.0,success,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,technician,single,5.0,no,no,no,cellular,jun,thu,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
51.0,unemployed,married,2.0,no,yes,no,cellular,jun,thu,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,admin,single,5.0,no,yes,yes,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
30.0,admin,married,2.0,no,yes,no,cellular,jun,thu,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
26.0,admin,single,5.0,no,no,yes,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
54.0,admin,married,5.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
21.0,student,single,3.0,no,no,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
30.0,admin,married,4.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
25.0,services,single,3.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
42.0,admin,married,5.0,no,no,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
30.0,admin,single,5.0,no,no,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
24.0,admin,single,3.0,no,no,no,cellular,jun,thu,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
21.0,services,single,4.0,no,yes,yes,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
30.0,admin,single,5.0,no,no,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
50.0,technician,single,4.0,no,yes,yes,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
50.0,technician,single,4.0,no,yes,yes,cellular,jun,thu,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
22.0,student,single,3.0,no,yes,yes,cellular,jun,thu,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
25.0,services,single,3.0,no,yes,no,cellular,jun,thu,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
36.0,management,married,5.0,no,yes,no,cellular,jun,thu,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
36.0,management,married,5.0,no,no,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
32.0,admin,married,5.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
36.0,technician,married,2.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
30.0,admin,married,5.0,no,yes,no,cellular,jun,thu,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
25.0,student,single,5.0,no,no,yes,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
31.0,admin,married,5.0,no,no,no,cellular,jun,thu,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
35.0,self-employed,married,5.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
32.0,admin,married,5.0,no,no,yes,cellular,jun,thu,3.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
28.0,admin,single,3.0,no,yes,yes,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
53.0,housemaid,married,3.0,no,no,yes,cellular,jun,thu,1.0,Never,2.0,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
35.0,admin,married,5.0,no,no,no,cellular,jun,thu,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
32.0,admin,single,5.0,no,yes,no,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
26.0,blue-collar,single,4.0,no,yes,no,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
30.0,technician,single,4.0,no,no,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
26.0,student,single,5.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
34.0,technician,married,4.0,no,no,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
28.0,self-employed,single,4.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
28.0,management,single,5.0,no,yes,no,cellular,jun,thu,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
38.0,technician,single,4.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
38.0,technician,single,4.0,no,no,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,technician,single,5.0,no,no,no,cellular,jun,thu,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
52.0,admin,married,5.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
42.0,services,divorced,3.0,no,yes,no,telephone,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
29.0,admin,single,5.0,no,no,no,telephone,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
25.0,services,divorced,3.0,no,yes,yes,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
32.0,admin,married,5.0,no,yes,no,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
53.0,blue-collar,married,2.0,no,no,yes,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
42.0,admin,married,5.0,no,yes,no,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
28.0,management,single,5.0,no,yes,no,cellular,jun,thu,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
28.0,admin,married,5.0,no,yes,no,cellular,jun,thu,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
53.0,blue-collar,married,2.0,no,no,no,cellular,jun,thu,3.0,Never,1.0,failure,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
32.0,management,married,3.0,no,yes,yes,cellular,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
35.0,admin,married,5.0,no,no,yes,telephone,jun,thu,5.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
33.0,admin,single,5.0,no,yes,no,cellular,jun,thu,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
22.0,student,single,3.0,no,no,yes,telephone,jun,thu,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,1.0
34.0,management,married,5.0,no,yes,no,telephone,jun,thu,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
50.0,blue-collar,married,2.0,no,yes,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
34.0,admin,single,3.0,no,no,yes,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
31.0,management,single,5.0,no,no,no,cellular,jun,thu,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,0.0
52.0,blue-collar,single,2.0,no,no,no,cellular,jun,fri,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
44.0,admin,married,5.0,no,yes,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
29.0,technician,married,3.0,no,no,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
27.0,blue-collar,married,3.0,no,yes,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
46.0,housemaid,single,5.0,no,yes,yes,cellular,jun,fri,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
49.0,admin,divorced,3.0,no,yes,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
30.0,admin,single,5.0,no,no,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
30.0,admin,single,5.0,no,no,yes,cellular,jun,fri,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
32.0,admin,single,5.0,no,no,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
28.0,admin,single,5.0,no,yes,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
32.0,admin,single,5.0,no,no,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
27.0,admin,single,5.0,no,yes,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
56.0,admin,married,2.0,no,yes,no,cellular,jun,fri,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
24.0,admin,single,5.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
45.0,entrepreneur,married,5.0,no,yes,no,cellular,jun,fri,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
24.0,student,single,3.0,no,yes,no,telephone,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
50.0,entrepreneur,married,2.0,no,no,no,telephone,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
27.0,admin,single,5.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
51.0,technician,married,2.0,no,no,no,telephone,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
28.0,technician,single,4.0,no,yes,yes,cellular,jun,fri,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
25.0,student,married,5.0,no,no,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
49.0,unemployed,married,4.0,no,no,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
31.0,self-employed,married,5.0,no,yes,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
21.0,student,single,5.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
51.0,technician,single,5.0,no,yes,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
27.0,admin,single,5.0,no,yes,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
32.0,technician,single,4.0,no,yes,no,cellular,jun,fri,1.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
51.0,technician,single,5.0,no,no,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
29.0,technician,married,3.0,no,yes,no,cellular,jun,fri,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
28.0,admin,single,5.0,no,yes,no,cellular,jun,fri,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
46.0,technician,married,4.0,no,no,no,telephone,jun,fri,1.0,Never,1.0,failure,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
37.0,admin,married,5.0,no,yes,no,telephone,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
51.0,admin,single,5.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
31.0,technician,married,5.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
29.0,admin,single,3.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
21.0,blue-collar,single,2.0,no,no,no,telephone,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
48.0,admin,married,5.0,no,yes,no,telephone,jun,fri,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
26.0,admin,single,3.0,no,no,no,cellular,jun,fri,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
33.0,admin,single,5.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
30.0,admin,single,5.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
27.0,admin,single,5.0,no,yes,no,telephone,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
51.0,admin,single,5.0,no,yes,yes,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
25.0,self-employed,married,5.0,no,yes,no,cellular,jun,fri,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
28.0,student,single,3.0,no,yes,no,cellular,jun,fri,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
25.0,technician,single,5.0,no,yes,no,cellular,jun,fri,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
54.0,admin,married,3.0,no,no,no,cellular,jun,fri,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
25.0,technician,single,2.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
52.0,admin,married,5.0,no,yes,no,cellular,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
35.0,technician,married,4.0,no,yes,no,telephone,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
20.0,student,single,3.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
30.0,technician,single,5.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
29.0,services,married,5.0,no,no,yes,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
32.0,admin,single,5.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
34.0,admin,single,3.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
29.0,student,single,4.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
27.0,admin,single,5.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
30.0,self-employed,married,5.0,no,yes,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
31.0,management,married,5.0,no,no,no,telephone,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
52.0,management,married,5.0,no,no,no,telephone,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
21.0,services,single,3.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
53.0,admin,single,5.0,no,yes,no,cellular,jun,fri,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
36.0,technician,single,4.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
36.0,technician,single,4.0,no,yes,no,cellular,jun,fri,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
30.0,management,single,5.0,no,no,yes,cellular,jun,fri,7.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
29.0,technician,married,3.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1.0
51.0,technician,single,5.0,no,no,no,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
25.0,technician,single,2.0,no,no,no,telephone,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
26.0,admin,single,3.0,no,yes,yes,cellular,jun,fri,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
33.0,admin,single,5.0,no,no,no,telephone,jun,fri,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0.0
25.0,admin,divorced,5.0,no,no,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
52.0,technician,married,4.0,no,no,no,cellular,jun,mon,5.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
29.0,admin,single,5.0,no,yes,no,cellular,jun,mon,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
36.0,blue-collar,married,2.0,no,no,no,cellular,jun,mon,1.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
32.0,management,single,5.0,no,no,no,cellular,jun,mon,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.281,5076.2,1,1.0
32.0,management,single,5.0,no,no,no,cellular,jun,mon,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
28.0,services,single,2.0,no,yes,yes,cellular,jun,mon,5.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
27.0,blue-collar,single,3.0,no,yes,no,cellular,jun,mon,2.0,Yes,1.0,success,-2.9,92.963,-40.8,1.281,5076.2,1,1.0
53.0,retired,single,2.0,no,yes,no,cellular,jun,mon,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,1,1.0
32.0,student,single,5.0,no,yes,no,cellular,jun,mon,2.0,Never,1.0,failure,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
31.0,admin,single,5.0,no,no,no,cellular,jun,mon,3.0,Never,1.0,failure,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
27.0,admin,single,5.0,no,no,no,cellular,jun,mon,3.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,1,1.0
43.0,blue-collar,married,2.0,no,yes,no,cellular,jun,mon,6.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,1,1.0
33.0,blue-collar,married,3.0,no,yes,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
22.0,blue-collar,single,2.0,no,yes,no,cellular,jun,mon,2.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0,0.0
47.0,admin,single,5.0,no,yes,no,cellular,jun,mon,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,1,1.0
36.0,management,married,5.0,no,no,no,cellular,jun,mon,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,1,1.0
43.0,blue-collar,married,2.0,no,yes,no,cellular,jun,mon,4.0,Never,1.0,failure,-2.9,92.963,-40.8,1.281,5076.2,1,1.0
25.0,admin,single,5.0,no,yes,yes,cellular,jun,tue,3.0,Yes,1.0,success,-2.9,92.963,-40.8,1.286,5076.2,0,0.0
30.0,self-employed,single,5.0,no,yes,yes,cellular,jun,tue,4.0,Never,0.0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,0,0.0
